#CHR	gene_start	gene_stop	GENE_ID	GENE_NAME	z_score	strand	gene_id	pLI	exac_pLI
chr1	2492299	2493258	ENSG00000224387	RP3-395M20.2	-0.7637015798280892	-			
chr1	178091507	178093984	ENSG00000224687	RASAL2-AS1	-0.8107039875975931	-			
chr14	75574887	75578616	ENSG00000224721	AC007182.6	-0.7714068925771881	-			
chr7	156654184	156657693	ENSG00000224903	AC005534.8	-0.5818626559153433	-			
chr6	54840117	54840855	ENSG00000224984	RP11-524H19.2	-0.6331393360239115	-			
chr5	56900040	56910714	ENSG00000225230	AC008937.3	-0.7001848125720027	-			
chr12	9936578	9943495	ENSG00000225231	AC091814.2	0.3365820565943901	-			
chr7	12570124	12571392	ENSG00000225606	AC005281.2	-0.3813685614045122	-			
chr17	16817982	16822579	ENSG00000226145	KRT16P6	2.2009856889961545	-			
chr16	87693536	87696147	ENSG00000226180	RP11-278A23.1	-0.8812075992518491	-	ENSG00000226180		
chr22	29099040	29111683	ENSG00000226772	CTA-747E2.10	-0.8812075992518491	-			
chr20	44347551	44355185	ENSG00000226812	RP5-881L22.5	-0.4947935738391001	-			
chr6	113868012	113873351	ENSG00000227502	LINC01268	-0.1200890643479496	-			
chr1	42335385	42338376	ENSG00000227527	RP11-223A3.1	-0.8812075992518491	-			
chr3	2110408	2144241	ENSG00000227588	CNTN4-AS2	-0.6651481441823549	-			
chr12	98453834	98457145	ENSG00000227825	SLC9A7P1	-0.7323666413150864	-			
chr2	138418283	138501698	ENSG00000228043	AC097721.2	-0.7323666413150864	-			
chr16	648474	649200	ENSG00000228201	AL022341.3	-0.8365553118708202	-			
chr8	26379258	26382897	ENSG00000228451	SDAD1P1	-0.7463516977655206	-			
chr6	29827384	29828364	ENSG00000229142	HCG4P8	2.3932934753569266	-			
chr10	17695708	17700190	ENSG00000229190	RP11-390B4.3	-0.8812075992518491	-			
chr3	195280722	195282741	ENSG00000229325	ACAP2-IT1	-0.8033257026570315	-			
chr1	2493436	2494479	ENSG00000229393	RP3-395M20.3	-0.8033257026570315	-			
chr11	64889559	64893449	ENSG00000229719	MIR194-2HG	-0.8812075992518491	-			
chr7	123584858	123624957	ENSG00000230442	RP11-390E23.3	-0.7079875188944099	-			
chr13	46455134	46486506	ENSG00000231817	LINC01198	2.198260495991513	-			
chr2	43027852	43039547	ENSG00000231826	LINC01819	-0.6105876757304626	-			
chr1	6443033	6447006	ENSG00000231868	RP1-202O8.2	-0.1370028095680363	-			
chr7	42954134	43113740	ENSG00000232006	AC005537.2	-0.3964952691288394	-			
chr2	201139973	201140027	ENSG00000232133	IMPDH1P10	-0.776005875055708	-			
chr14	106470263	106470800	ENSG00000232216	IGHV3-43	2.9461313191220446	-			
chr22	36950528	36953723	ENSG00000232254	CSF2RBP1	-0.6579461623467052	-			
chr7	74059575	74062284	ENSG00000232415	CTB-51J22.1	-0.4516083329037589	-			
chr4	183494937	183504494	ENSG00000232648	RP11-367N14.2	-0.8812075992518491	-			
chr17	45238027	45241734	ENSG00000233175	CTD-2020K17.3	-0.3440372247432323	-			
chr1	15326679	15343876	ENSG00000233485	RP3-467K16.2	-0.6663035423378069	-			
chr1	152124015	152196699	ENSG00000233792	PUDPP2	-0.7217351443196035	-			
chr5	55219613	55227315	ENSG00000234602	MCIDAS	-0.1370028095680363	-	ENSG00000234602	0.013264	
chr22	41909553	41914667	ENSG00000234965	SHISA8	-0.1835156089232746	-	ENSG00000234965	0.37777	
chr9	124259249	124261156	ENSG00000235204	RP11-121A14.2	-0.8812075992518491	-			
chr10	133295186	133295977	ENSG00000235245	RP11-122K13.12	-0.8812075992518491	-			
chr2	65589565	65640177	ENSG00000235725	AC007389.3	-0.1571164525324636	-			
chr7	3264031	3302452	ENSG00000236708	AC073316.1	-0.5286895409805693	-			
chr8	73083786	73085879	ENSG00000237061	RP11-956J14.1	-0.1761714827092896	-			
chr2	66697124	66703227	ENSG00000237179	LINC01797	-0.8812075992518491	-			
chr20	50162764	50166102	ENSG00000237595	RP11-112L6.3	0.4687452750583229	-			
chr7	5662431	5680461	ENSG00000237738	RNF216-IT1	-0.3850710727959739	-			
chr7	90119298	90122890	ENSG00000238358	RP5-1121E10.2	-0.4271165411396921	-			
chr2	89099858	89100361	ENSG00000240864	IGKV1-16	2.4045267552012106	-			
chr3	107327829	107329197	ENSG00000241218	RP11-446H18.1	-0.6055761956652517	-			
chr2	88947300	88947957	ENSG00000243466	IGKV1-5	4.381383413512255	-			
chr2	9757495	9770341	ENSG00000243491	RP11-521D12.5	0.0052716355185749	-			
chr4	1574061	1580253	ENSG00000244459	RP11-1398P2.1	-0.7855241262925017	-			
chr2	89213422	89213928	ENSG00000244575	IGKV1-27	0.7932531775367296	-			
chr4	7094570	7103385	ENSG00000245468	RP11-367J11.3	-0.6331393360239115	-			
chr5	160195743	160204826	ENSG00000247699	CTB-127C13.1	2.9461313191220446	-			
chr5	18704432	18746173	ENSG00000248693	LINC02100	-0.8812075992518491	-			
chr8	79769371	79871759	ENSG00000249328	RP11-26J3.1	-0.6633915632468306	-			
chr4	140641839	140645489	ENSG00000249661	TNRC18P1	-0.8812075992518491	-			
chr8	115950510	116325059	ENSG00000249917	LINC00536	-0.5191620258921563	-			
chr4	13777376	13782157	ENSG00000250497	AC007126.1	-0.7001848125720027	-			
chr14	105703960	105704602	ENSG00000253701	AL928768.3	0.3690564474169564	-			
chr14	105664632	105669843	ENSG00000253755	IGHGP	4.063508788580196	-			
chr8	8167818	8226614	ENSG00000253893	FAM85B	-0.5767601852902893	-			
chr11	75803430	75815166	ENSG00000255507	RP11-535A19.2	-0.8812075992518491	-			
chr11	10507886	10509189	ENSG00000255823	MTRNR2L8	-0.8812075992518491	-	ENSG00000255823		
chr12	126729786	126772411	ENSG00000256128	LINC00944	-0.1062505455315151	-			
chr12	122322121	122324336	ENSG00000256304	CCDC150P1	-0.7804881540314834	-			
chr12	10015239	10030606	ENSG00000256803	RP11-133L14.5	0.5499554578324062	-			
chr12	94272149	94277195	ENSG00000258172	RP11-1105G2.4	0.7135169500706067	-			
chr12	95795344	95858839	ENSG00000258343	RP11-536G4.2	0.9606992552155876	-			
chr14	73616699	73633941	ENSG00000258603	RP3-414A15.10	-0.7676848347238099	-			
chr14	32074945	32076793	ENSG00000258655	ARHGAP5-AS1	-0.8812075992518491	-			
chr14	39265702	39267061	ENSG00000258940	RP11-407N17.5	-0.7049485701162091	-			
chr14	38034286	38194281	ENSG00000259048	CTD-2058B24.2	-0.7116419509694614	-			
chr15	51887559	51901123	ENSG00000259201	RP11-56B16.5	-0.6920029917051169	-			
chr15	88459475	88467419	ENSG00000259494	MRPL46	1.2955914105733033	-	ENSG00000259494	1.3615e-07	8.0301e-07
chr15	44402684	44427144	ENSG00000259595	RP11-516C1.1	-0.5286895409805693	-			
chr15	97370370	97521811	ENSG00000259664	CTD-2147F2.2	-0.6150681380404193	-			
chr1	248718648	248755739	ENSG00000259823	LYPD8	0.6223898329664664	-			
chr16	89215210	89217653	ENSG00000259877	RP11-46C24.7	-0.5223945756542965	-			
chr12	52058458	52058619	ENSG00000259884	RP11-1100L3.8	-0.6625025182019122	-			
chr16	81310730	81313423	ENSG00000260495	RP11-55K13.1	-0.8812075992518491	-			
chr16	68212400	68221671	ENSG00000260891	RP11-96D1.5	-0.7594286336672251	-			
chr16	67549213	67563958	ENSG00000261386	CTD-2012K14.6	-0.8812075992518491	-			
chr16	74054150	74296762	ENSG00000261404	AC009120.4	-0.8403670925009079	-			
chr17	80966371	80971213	ENSG00000261924	CTD-2561B21.5	-0.5767601852902893	-			
chr11	102862735	102875034	ENSG00000262406	MMP12	0.4583610221790139	-			
chr16	75499787	75516280	ENSG00000262583	RP11-77K12.5	-0.4119319675404003	-			
chr17	79915251	79926725	ENSG00000262585	LINC01979	-0.5563122246510799	-			
chr16	4324666	4328340	ENSG00000262686	GLIS2-AS1	-0.7881820005413724	-			
chr18	3255435	3261850	ENSG00000264235	RP13-270P17.1	5.16635947808166	-			
chr18	21825486	21831410	ENSG00000265142	MIR133A1HG	-0.8812075992518491	-			
chr18	902765	906667	ENSG00000265179	RP11-672L10.2	0.5324075288912726	-			
chr18	894434	907658	ENSG00000265671	RP11-672L10.3	0.6105847291597937	-			
chr17	31038574	31059121	ENSG00000265798	RP11-271K11.5	-0.2433177795228668	-			
chr19	14305457	14370196	ENSG00000266913	LINC01841	-0.5835256833783239	-			
chr17	35403836	35404373	ENSG00000267547	RP11-686D22.4	-0.6884639127150343	-			
chr20	19756389	19758037	ENSG00000268628	RP1-122P22.4	0.6748569609961229	-			
chr6	170266668	170276762	ENSG00000271820	RP5-894D12.5	-0.5125189878488592	-			
chr1	40690379	40692007	ENSG00000272145	NFYC-AS1	-0.5848428599972334	-			
chr11	119067373	119067691	ENSG00000272186	RP11-110I1.13	-0.7511523932876877	-			
chr6	1528363	1528911	ENSG00000272279	RP11-157J24.2	-0.5020844045072652	-			
chr2	219069353	219069809	ENSG00000272644	RP11-33O4.1	-0.6502474921085968	-			
chr7	130486041	130491033	ENSG00000272701	MESTIT1	1.6304835659310188	-			
chr3	184134018	184135238	ENSG00000272721	RP11-778D9.12	-0.8812075992518491	-			
chr1	74698768	74699333	ENSG00000272864	RP11-17E13.2	-0.6168190555483892	-			
chr12	13437941	13981957	ENSG00000273079	GRIN2B	-0.4872168282427717	-	ENSG00000273079	1.0	0.99999
chr4	82344875	82345540	ENSG00000273156	RP11-127B20.2	-0.7387002990996295	-			
chr17	183823	191587	ENSG00000273172	LINC02091	1.3514067697995893	-			
chr10	44958916	44959458	ENSG00000273363	RP11-285G1.14	-0.8812075992518491	-			
chr14	51649515	51651744	ENSG00000273888	FRMD6-AS1	-0.8812075992518491	-			
chr12	32728168	32729024	ENSG00000274105	RP11-278C7.3	-0.8812075992518491	-			
chr12	32736929	32737660	ENSG00000275854	RP11-278C7.5	-0.5989230238545408	-			
chr13	110031100	110031567	ENSG00000276269	RP11-403A3.2	-0.8812075992518491	-			
chr15	34415449	34420273	ENSG00000279092	RP11-1H8.5	-0.8812075992518491	-			
chr17	62003699	62007518	ENSG00000279133	RP11-342K2.1	-0.8812075992518491	-			
chr16	29595129	29596137	ENSG00000279583	RP11-368N21.5	-0.8812075992518491	-			
chr16	68367324	68370262	ENSG00000279693	RP11-71L14.3	-0.7323666413150864	-			
chr12	8080380	8081860	ENSG00000279865	RP11-69M1.6	-0.5463154438941333	-			
chr16	67550814	67552935	ENSG00000280214	CTD-2012K14.5	-0.8812075992518491	-			
chr19	16356328	16358327	ENSG00000280332	CTD-2013N17.6	-0.5825776517991089	-			
chr14	106762091	106762588	ENSG00000280411	IGHV1-69D	0.7744390115053972	-			
chr20	29480146	29497179	ENSG00000282995	FRG1EP	0.1606791063054888	-			
chr1	26462755	26467282	ENSG00000225891	RP3-476K8.3	-0.7472507371087628	-			
chr1	27369111	27374824	ENSG00000142748	FCN3	-0.8319587528757144	-	ENSG00000142748	0.0038008	0.017251
chr1	31333066	31346639	ENSG00000229044	RP11-266K22.2	-0.7254438060622138	-			
chr1	41020225	41023237	ENSG00000171790	SLFNL1	-0.6300384827335622	-	ENSG00000171790	3.8491e-05	0.00010897
chr1	63159203	63317274	ENSG00000224209	LINC00466	-0.5767601852902893	-			
chr1	116423723	116478842	ENSG00000233154	LINC01762	-0.7571734676378803	-			
chr1	119597701	119599271	ENSG00000260941	LINC00622	-0.7548332010036545	-			
chr1	152804834	152806628	ENSG00000197084	LCE1C	-0.8812075992518491	-	ENSG00000197084	0.027961	0.027516
chr1	212299579	212331713	ENSG00000234915	RP11-384C4.7	-0.8812075992518491	-			
chr1	224208746	224213279	ENSG00000232628	RP11-365O16.3	0.9261468899802676	-			
chr2	2895047	3126026	ENSG00000234423	LINC01250	-0.4760000091393105	-			
chr2	24789733	24793135	ENSG00000184924	PTRHD1	-0.6443063961049118	-	ENSG00000184924	4.6245e-07	9.1802e-06
chr2	26950351	27009807	ENSG00000230286	AC013472.4	-0.6486436024756576	-			
chr2	38992278	38993857	ENSG00000229692	SOS1-IT1	-0.4897752098727009	-			
chr2	88122981	88128116	ENSG00000163586	FABP1	0.4801426257795157	-	ENSG00000163586	9.8037e-07	0.016062
chr2	89542841	89585652	ENSG00000283196	RP4-614C10.2	-0.8812075992518491	-			
chr2	96123849	96138436	ENSG00000188886	ASTL	-0.7616032580526649	-	ENSG00000188886	6.048e-07	3.6701e-05
chr2	113527567	113542672	ENSG00000231943	PGM5P4-AS1	-0.8033257026570315	-			
chr2	149767505	149859191	ENSG00000162947	LINC01931	-0.8812075992518491	-			
chr2	164687286	164687596	ENSG00000224331	AC019181.3	-0.7714068925771881	-			
chr3	42804939	42852428	ENSG00000235288	RP11-70C1.3	-0.6782426566108092	-			
chr3	51397908	51500002	ENSG00000145041	DCAF1	-0.8812075992518491	-	ENSG00000145041	1.0	
chr3	52048918	52056550	ENSG00000164086	DUSP7	-0.623598248976683	-	ENSG00000164086	0.69024	0.22853
chr3	131013874	131027649	ENSG00000034533	ASTE1	-0.2289831768323277	-	ENSG00000034533	7.2103e-10	3.3914e-12
chr3	146066343	146069185	ENSG00000240032	LNCSRLR	-0.7217351443196035	-			
chr3	147386045	147406860	ENSG00000174963	ZIC4	-0.7083600351962539	-	ENSG00000174963	0.00049286	0.0018169
chr3	165186719	165197109	ENSG00000121871	SLITRK3	-0.6441158078481565	-	ENSG00000121871	0.93906	0.60304
chr3	182921635	182921938	ENSG00000273261	RP11-531F16.4	-0.6564477634413015	-			
chr3	193618608	193627337	ENSG00000224855	OPA1-AS1	-0.6308209410404728	-			
chr4	68646629	68670628	ENSG00000196620	UGT2B15	1.3514067697995893	-	ENSG00000196620	2.2864e-21	1.921e-10
chr4	75081701	75084717	ENSG00000260265	RP11-44F21.5	0.1280564305933216	-			
chr4	143911513	143912053	ENSG00000249741	RP11-673E1.3	-0.3911215182405577	-			
chr5	21750672	22853622	ENSG00000154162	CDH12	-0.1619761246580971	-	ENSG00000154162	0.00036444	0.0014512
chr5	60596911	60700190	ENSG00000035499	DEPDC1B	-0.8812075992518491	-	ENSG00000035499	4.4233e-10	2.2851e-05
chr5	81113384	81114852	ENSG00000249772	CTD-2193P3.2	-0.6067058325651968	-			
chr5	97091866	97142872	ENSG00000145721	LIX1	-0.7731778717171021	-	ENSG00000145721	0.0019611	0.016675
chr5	122628951	122730685	ENSG00000251538	LINC02201	-0.1370028095680363	-			
chr5	132419415	132426714	ENSG00000238160	AC116366.5	-0.8812075992518491	-			
chr5	139448555	139462743	ENSG00000249751	ECSCR	-0.7594286336672251	-	ENSG00000249751	0.00042521	
chr5	176595974	176610133	ENSG00000169258	GPRIN1	-0.8812075992518491	-	ENSG00000169258	0.97001	0.78729
chr6	2621912	2634603	ENSG00000164385	LINC01600	-0.7900804821477087	-	ENSG00000164385		0.0034485
chr6	5664984	5695272	ENSG00000270174	RP1-256G22.2	-0.2114232885364176	-			
chr6	29672391	29681110	ENSG00000204644	ZFP57	1.9830016242022988	-	ENSG00000204644	0.00054557	0.0018159
chr6	45421078	45422005	ENSG00000271857	RP1-244F24.1	-0.6951564018308959	-			
chr6	106717451	106787541	ENSG00000235142	RP1-60O19.1	-0.314467028646484	-			
chr6	108030248	108030718	ENSG00000271734	RP1-111B22.3	-0.2532848079561321	-			
chr6	114055585	114343045	ENSG00000249853	HS3ST5	-0.5377284655516278	-	ENSG00000249853	0.16621	0.56925
chr6	116118922	116158747	ENSG00000123500	COL10A1	-0.8812075992518491	-	ENSG00000123500	2.9839e-05	6.3584e-05
chr6	160453427	160520269	ENSG00000213071	LPAL2	-0.7094680324017385	-			
chr7	92205697	92206857	ENSG00000243107	AC000120.7	-0.8812075992518491	-			
chr7	92468379	92477986	ENSG00000242950	ERVW-1	-0.8812075992518491	-	ENSG00000242950		0.013567
chr7	92487019	92528531	ENSG00000127980	PEX1	-0.0328141390123024	-	ENSG00000127980	1.0572e-14	3.9698e-05
chr7	93954043	93956519	ENSG00000278959	RP11-455I9.1	-0.7198137894409017	-			
chr7	129209774	129210180	ENSG00000243230	RP11-286H14.8	-0.8812075992518491	-			
chr7	152644778	152676165	ENSG00000196584	XRCC2	-0.8379957082379503	-	ENSG00000196584	3.955e-07	4.2385e-06
chr8	486116	488512	ENSG00000279852	RP11-91J19.2	-0.6616061859025272	-			
chr8	27235322	27258420	ENSG00000015592	STMN4	1.7782301050594231	-	ENSG00000015592	0.090756	0.14652
chr8	42537528	42538304	ENSG00000254165	RP11-503E24.2	-0.6623238375801395	-			
chr8	86481753	86483002	ENSG00000250569	NTAN1P2	-0.7178455722480853	-			
chr8	95071731	95087924	ENSG00000254248	RP11-320N21.2	-0.5696800128725786	-			
chr8	105662351	105685765	ENSG00000253420	RP11-642D21.2	-0.6502474921085968	-			
chr8	130780300	131042426	ENSG00000155897	ADCY8	-0.6078262479394281	-	ENSG00000155897	1.7766e-06	0.0029857
chr9	34521039	34523041	ENSG00000168913	ENHO	-0.4388972053831679	-	ENSG00000168913	0.10526	0.11345
chr9	34709004	34710124	ENSG00000137077	CCL21	0.5540444951383612	-	ENSG00000137077	0.036239	0.11039
chr9	126589593	126613700	ENSG00000224842	RP11-123K19.1	-0.4443917444374372	-			
chr9	137168762	137170051	ENSG00000184709	LRRC26	-0.8337051658677759	-	ENSG00000184709	0.012698	0.028439
chr10	5393097	5404830	ENSG00000178462	TUBAL3	-0.2951463273758465	-	ENSG00000178462	7.4351e-08	0.00017084
chr10	70247328	70283676	ENSG00000148734	NPFFR1	0.0955611872081552	-	ENSG00000148734	9.5481e-15	4.6866e-09
chr10	79681972	79682996	ENSG00000280355	RP11-119F19.5	-0.6078262479394281	-			
chr10	90740822	90857698	ENSG00000148680	HTR7	-0.5899970293755745	-	ENSG00000148680	0.045409	0.034018
chr11	3390779	3391752	ENSG00000189398	OR7E12P	-0.8812075992518491	-			
chr11	17074653	17074744	ENSG00000272034	SNORD14A	0.1312570564807798	-			
chr11	19054454	19060681	ENSG00000183695	MRGPRX2	-0.2723127713287295	-	ENSG00000183695		0.0024906
chr11	32112048	32343409	ENSG00000227160	THEM7P	-0.1370028095680363	-			
chr11	62908678	62921807	ENSG00000168539	CHRM1	-0.8812075992518491	-	ENSG00000168539	0.99059	0.93138
chr11	78423981	78429836	ENSG00000251323	RP11-452H21.4	-0.7605257414652848	-			
chr11	102576834	102625332	ENSG00000137674	MMP20	-0.8812075992518491	-	ENSG00000137674	6.0776e-14	1.6263e-08
chr11	112165196	112172606	ENSG00000254638	RP11-356J5.4	-0.4872168282427717	-			
chr11	114391442	114400029	ENSG00000180425	C11orf71	-0.2527679990744072	-	ENSG00000180425	0.20849	0.0084248
chr11	117316361	117327928	ENSG00000250699	AP000892.4	-0.8812075992518491	-			
chr11	128691671	128696023	ENSG00000254703	SENCR	-0.8812075992518491	-			
chr12	220620	262873	ENSG00000010379	SLC6A13	-0.187033383664427	-	ENSG00000010379	1.2157e-11	1.8573e-08
chr12	1500524	1507318	ENSG00000249628	LINC00942	0.0381041997693314	-			
chr12	92247755	92363832	ENSG00000277851	RP11-756G20.1	-0.8812075992518491	-			
chr12	97713411	97756517	ENSG00000257501	RP11-1016B18.1	-0.5323616040875617	-			
chr12	109088187	109093488	ENSG00000189046	ALKBH2	-0.6797687088111178	-	ENSG00000189046	0.0032745	0.00081669
chr12	130988311	130990028	ENSG00000280002	RP11-76C10.6	0.23509958527387	-			
chr13	33158586	33164409	ENSG00000230300	STARD13-IT1	-0.4027902344551123	-			
chr13	95479443	95533910	ENSG00000223392	CLDN10-AS1	1.6610394195220513	-			
chr13	96985718	96994730	ENSG00000165621	OXGR1	-0.7254438060622138	-	ENSG00000165621	4.9619e-05	0.00086394
chr14	27258716	27845286	ENSG00000258932	CTD-3006G17.2	-0.2532848079561321	-			
chr14	28592222	28613623	ENSG00000258175	RP11-412H8.2	-0.0439772108575597	-			
chr14	30734925	30822702	ENSG00000258558	RP11-159L20.2	-0.1883272778220924	-			
chr14	36136107	36176468	ENSG00000259104	PTCSC3	1.0151696660267824	-			
chr14	60971450	60981113	ENSG00000126814	TRMT5	-0.5223945756542965	-	ENSG00000126814	0.049774	0.96527
chr14	94280454	94293271	ENSG00000140093	SERPINA10	-0.4405600264127494	-	ENSG00000140093	4.1522e-11	1.2118e-05
chr15	22690453	22691158	ENSG00000277435	RP11-1180F24.1	-0.8812075992518491	-			
chr15	28679404	28682252	ENSG00000254398	RP11-578F21.2	-0.8812075992518491	-			
chr15	30403739	30414162	ENSG00000186399	GOLGA8R	0.0118381483687262	-	ENSG00000186399	2.5398e-12	0.17505
chr15	48528979	48529728	ENSG00000274654	CTD-3247H4.2	-0.8812075992518491	-			
chr15	65895078	66253747	ENSG00000157890	MEGF11	-0.3713980189172687	-	ENSG00000157890	2.3668e-30	2.5182e-24
chr15	66493467	66497813	ENSG00000174446	SNAPC5	-0.4645953485676094	-	ENSG00000174446	0.00020115	1.402e-05
chr15	67541071	67542604	ENSG00000270964	RP11-502I4.3	-0.7498773422488233	-			
chr15	99157230	99161140	ENSG00000259921	AC022819.3	0.0756271303416244	-			
chr16	25140576	25149032	ENSG00000260034	LCMT1-AS2	-0.8812075992518491	-			
chr16	67184365	67190204	ENSG00000179044	EXOC3L1	-0.4475343045440157	-	ENSG00000179044	1.7404000000000002e-19	7.6409e-10
chr16	68927546	68948261	ENSG00000260999	RP11-521L9.1	-0.8812075992518491	-			
chr16	70219573	70246610	ENSG00000261556	SMG1P7	-0.5031035528802345	-			
chr16	83721118	83772936	ENSG00000260788	RP11-298D21.1	0.0164414769647085	-			
chr16	89682619	89686569	ENSG00000260259	LINC02166	-0.5835256833783239	-	ENSG00000260259	0.0003184	
chr17	7685259	7686300	ENSG00000262251	RP11-199F11.2	-0.7616032580526649	-			
chr17	7913323	7916276	ENSG00000179859	AC025335.1	-0.4962740873464287	-			
chr17	10492306	10518543	ENSG00000109061	MYH1	-0.4625924050547044	-	ENSG00000109061	1.3645e-56	1.2939e-29
chr17	28898883	28903071	ENSG00000167536	DHRS13	-0.7186385917966472	-	ENSG00000167536	0.025578	0.00023405
chr17	32423970	32446038	ENSG00000279762	RP11-227G15.12	-0.5544835452443215	-			
chr17	38671702	38675421	ENSG00000273604	EPOP	-0.8135526183715025	-			
chr17	48621158	48626356	ENSG00000170689	HOXB9	-0.6376496680826013	-	ENSG00000170689	0.31202	0.10164
chr17	59430868	59526946	ENSG00000265313	LINC01476	-0.5406393056677313	-			
chr17	63381230	63414312	ENSG00000226797	AC015923.1	-0.7894563238113791	-			
chr17	63391190	63431089	ENSG00000263644	RP11-269G24.3	-0.5899970293755745	-			
chr17	63696303	63700685	ENSG00000136490	LIMD2	-0.7855241262925017	-	ENSG00000136490	0.16402	0.01763
chr17	64966549	64975576	ENSG00000214174	AMZ2P1	-0.5359579545531731	-			
chr17	65010714	65056839	ENSG00000120063	GNA13	-0.8812075992518491	-	ENSG00000120063	0.86735	0.53352
chr17	81932383	81942412	ENSG00000183010	PYCR1	-0.1046460795817835	-	ENSG00000183010	0.00019947	0.00035903
chr18	11910633	11914344	ENSG00000267079	RP11-820I16.1	-0.7001848125720027	-			
chr18	32937401	33441101	ENSG00000166960	CCDC178	-0.7781638591417827	-	ENSG00000166960	1.4511e-23	4.1114000000000004e-29
chr18	69483626	69618694	ENSG00000265643	RP11-465I4.2	-0.5672462036039906	-			
chr19	567209	572228	ENSG00000267751	AC009005.2	-0.6616061859025272	-			
chr19	4890436	4902867	ENSG00000205784	ARRDC5	-0.8214054286522571	-	ENSG00000205784	0.0056909	1.9751e-06
chr19	9756151	9756863	ENSG00000267370	CTD-2623N2.3	-0.7263441748089747	-			
