CHR	GENE_ID	GENE_NAME	gene_start	gene_stop	total_sample_count	count_fdr_0p1	pctile_fdr_0p1	z_score	ens_version	status
15	ENSG00000136381	IREB2	78437430	78501456	227	15	0.066079295	-0.431228291	12	autosome
15	ENSG00000188266	HYKK	78507563	78537372	177	10	0.056497175	-0.494331468	13	autosome
15	ENSG00000041357	PSMA4	78540404	78552419	184	34	0.184782609	0.350493939	15	autosome
15	ENSG00000169684	CHRNA5	78565519	78595269	108	6	0.055555556	-0.500532516	13	autosome
15	ENSG00000080644	CHRNA3	78593051	78621295	155	32	0.206451613	0.49319545	15	autosome
15	ENSG00000185787	MORF4L1	78810486	78898133	209	32	0.153110048	0.141913873	14	autosome
15	ENSG00000259642	ST20-AS1	79922770	79926993	220	15	0.068181818	-0.417382098	2	autosome
15	ENSG00000086666	ZFAND6	80059567	80138393	203	16	0.078817734	-0.347339135	18	autosome
15	ENSG00000259649	RP11-351M8.1	80896190	80909777	88	1	0.011363636	-0.791558981	4	autosome
15	ENSG00000277782	RP11-775C24.5	80999592	80999981	90	1	0.011111111	-0.793221989	1	autosome
15	ENSG00000140406	MESDC1	81000943	81005788	93	4	0.043010753	-0.58314648	3	autosome
15	ENSG00000156206	CFAP161	81007032	81149175	171	6	0.035087719	-0.635323721	13	autosome
15	ENSG00000172349	IL16	81159574	81314058	235	74	0.314893617	1.207341692	17	autosome
15	ENSG00000250988	SNHG21	82750563	82755037	69	5	0.072463768	-0.389183261	7	autosome
15	ENSG00000186628	FSD2	82755361	82806070	126	4	0.031746032	-0.657330448	12	autosome
15	ENSG00000197696	NMB	84655128	84658563	151	28	0.185430464	0.354760396	9	autosome
15	ENSG00000140612	SEC11A	84669537	84716716	198	8	0.04040404	-0.600313018	13	autosome
15	ENSG00000166716	ZNF592	84748634	84806432	216	12	0.055555556	-0.500532516	9	autosome
15	ENSG00000073417	PDE8A	84980439	85139145	233	20	0.08583691	-0.30111426	14	autosome
15	ENSG00000140519	RHCG	89471397	89496613	171	39	0.228070175	0.635564778	12	autosome
15	ENSG00000166813	KIF7	89608788	89655451	192	14	0.072916667	-0.386200691	14	autosome
15	ENSG00000241362	RPL36AP43	89687936	89688243	58	1	0.017241379	-0.752851027	2	autosome
15	ENSG00000166823	MESP1	89748660	89751310	173	9	0.052023121	-0.523795408	5	autosome
15	ENSG00000166825	ANPEP	89784888	89815401	262	169	0.645038168	3.381512967	13	autosome
15	ENSG00000157823	AP3S2	89830598	89894638	207	18	0.086956522	-0.293741041	16	autosome
15	ENSG00000242498	ARPIN	89895005	89912956	215	27	0.125581395	-0.039376429	7	autosome
15	ENSG00000140577	CRTC3	90529924	90645345	218	18	0.082568807	-0.322636392	15	autosome
15	ENSG00000259314	CTD-3065B20.3	90604224	90614558	118	3	0.025423729	-0.698966057	1	autosome
15	ENSG00000259736	CRTC3-AS1	90620006	90717141	124	10	0.080645161	-0.335304588	1	autosome
15	ENSG00000197299	BLM	90717326	90816165	159	21	0.132075472	0.003390396	10	autosome
15	ENSG00000166965	RCCD1	90955795	90963125	175	14	0.08	-0.339553307	12	autosome
15	ENSG00000198901	PRC1	90966037	90995629	186	23	0.123655914	-0.052056712	13	autosome
15	ENSG00000258725	PRC1-AS1	90972859	90988624	129	8	0.062015504	-0.457990442	1	autosome
15	ENSG00000184056	VPS33B	90998415	91022603	177	15	0.084745763	-0.308300024	14	autosome
15	ENSG00000258647	LINC00930	92567817	92572042	146	12	0.082191781	-0.325119305	5	autosome
15	ENSG00000258676	RP11-386M24.3	92580828	92600545	167	25	0.149700599	0.119460902	4	autosome
15	ENSG00000260337	RP11-386M24.6	92592573	92596462	130	14	0.107692308	-0.157185251	3	autosome
15	ENSG00000271763	RP11-386M24.9	92602909	92620015	181	28	0.154696133	0.152359055	1	autosome
15	ENSG00000260361	CTD-2313J17.5	92779756	92781492	17	1	0.058823529	-0.479011232	1	autosome
15	ENSG00000273771	RP11-236L14.2	96080712	96084584	119	6	0.050420168	-0.534351678	1	autosome
15	ENSG00000185551	NR2F2	96325937	96340263	135	4	0.02962963	-0.671268042	14	autosome
15	ENSG00000283597	FAM169B	98437161	98547728	68	4	0.058823529	-0.479011232	2	autosome
15	ENSG00000259475	RP11-654A16.3	98954148	99100851	221	68	0.307692308	1.159917375	1	autosome
15	ENSG00000182397	DNM1P46	99790155	99806927	172	16	0.093023256	-0.253788484	14	autosome
15	ENSG00000270127	RP11-526I2.5	100547764	100550153	179	24	0.134078212	0.01657947	2	autosome
15	ENSG00000259205	PRKXP1	100553528	100558954	169	10	0.059171598	-0.476719024	2	autosome
15	ENSG00000140471	LINS1	100564691	100603214	208	34	0.163461538	0.210083751	16	autosome
15	ENSG00000183475	ASB7	100603009	100651705	194	7	0.036082474	-0.628772749	12	autosome
15	ENSG00000184254	ALDH1A3	100877713	100916626	199	86	0.432160804	1.979606292	16	autosome
15	ENSG00000259583	RP11-66B24.4	100892858	100919214	199	89	0.447236181	2.078885384	2	autosome
15	ENSG00000131873	CHSY1	101175722	101251932	232	54	0.232758621	0.666440596	5	autosome
15	ENSG00000274307	RP11-345J18.2	25708469	25710869	98	6	0.06122449	-0.463199676	1	autosome
15	ENSG00000166206	GABRB3	26543545	26939539	181	30	0.165745856	0.225127156	14	autosome
15	ENSG00000206149	HERC2P9	28590188	28685264	156	11	0.070512821	-0.402031252	10	autosome
15	ENSG00000248334	WHAMMP2	28737582	28759204	172	11	0.063953488	-0.44522782	6	autosome
15	ENSG00000261794	GOLGA8H	30604125	30614561	86	3	0.034883721	-0.636667155	1	autosome
15	ENSG00000187951	ARHGAP11B	30624493	30772993	177	8	0.04519774	-0.568744046	10	autosome
15	ENSG00000198690	FAN1	30903851	30943108	210	43	0.204761905	0.482067855	9	autosome
15	ENSG00000270015	RP11-540B6.6	30926513	30928407	176	10	0.056818182	-0.492217475	1	autosome
15	ENSG00000166912	MTMR10	30938940	30991607	212	30	0.141509434	0.065517878	16	autosome
15	ENSG00000175344	CHRNA7	31923437	32173018	35	3	0.085714286	-0.301921803	17	autosome
15	ENSG00000166922	SCG5	32641675	32697098	131	8	0.061068702	-0.464225616	8	autosome
15	ENSG00000169857	AVEN	33866226	34039176	87	5	0.057471264	-0.487916591	7	autosome
15	ENSG00000140199	SLC12A6	34230156	34338060	171	40	0.233918129	0.674076551	11	autosome
15	ENSG00000259225	RP11-1008C21.1	37984765	38062340	22	0	0	-0.866394357	6	autosome
15	ENSG00000140263	SORD	45023103	45077185	134	35	0.26119403	0.853702356	13	autosome
15	ENSG00000074803	SLC12A1	48206300	48304078	30	11	0.366666667	1.548293791	17	autosome
15	ENSG00000128951	DUT	48331063	48343373	102	4	0.039215686	-0.60813894	13	autosome
15	ENSG00000140287	HDC	50241946	50266026	106	9	0.08490566	-0.307247016	10	autosome
15	ENSG00000137869	CYP19A1	51208056	51338610	147	43	0.292517007	1.059980232	14	autosome
15	ENSG00000166415	WDR72	53513740	53762878	165	21	0.127272727	-0.02823814	14	autosome
15	ENSG00000205502	C2CD4B	62163534	62165283	86	2	0.023255814	-0.713242889	3	autosome
15	ENSG00000259459	RP11-321G12.1	63390135	63438320	35	2	0.057142857	-0.490079321	5	autosome
15	ENSG00000265967	AC100830.4	64695040	64695594	17	0	0	-0.866394357	1	autosome
15	ENSG00000174485	DENND4A	65658045	65792293	224	15	0.066964286	-0.425400174	15	autosome
15	ENSG00000166938	DIS3L	66293216	66333898	209	11	0.052631579	-0.519788403	12	autosome
15	ENSG00000260773	RP11-352G18.2	66314913	66331703	196	12	0.06122449	-0.463199676	1	autosome
15	ENSG00000075131	TIPIN	66336205	66386746	204	25	0.12254902	-0.059346179	9	autosome
15	ENSG00000169032	MAP2K1	66386816	66492312	202	18	0.089108911	-0.279566454	9	autosome
15	ENSG00000174444	RPL4	66498014	66524532	214	21	0.098130841	-0.220152414	14	autosome
15	ENSG00000174442	ZWILCH	66504958	66550128	172	8	0.046511628	-0.560091421	11	autosome
15	ENSG00000259347	RP11-798K3.2	66984107	67065268	126	3	0.023809524	-0.709596425	6	autosome
15	ENSG00000103599	IQCH	67254799	67502260	173	8	0.046242775	-0.561861958	19	autosome
15	ENSG00000166173	LARP6	70829129	70854159	161	30	0.186335404	0.360719891	10	autosome
15	ENSG00000137821	LRRC49	70853238	71053657	192	7	0.036458333	-0.626297524	11	autosome
15	ENSG00000129028	THAP10	70881341	70892442	144	3	0.020833333	-0.729196167	8	autosome
15	ENSG00000175318	GRAMD2	72159806	72197785	61	0	0	-0.866394357	11	autosome
15	ENSG00000067225	PKM	72199028	72231822	90	13	0.144444444	0.084846428	17	autosome
15	ENSG00000140463	BBS4	72686178	72738476	166	7	0.042168675	-0.588691996	13	autosome
15	ENSG00000159322	ADPGK	72751368	72785846	163	14	0.085889571	-0.300767462	17	autosome
15	ENSG00000261543	RP11-665J16.1	74152799	74179226	132	65	0.492424242	2.376471957	1	autosome
15	ENSG00000129009	ISLR	74173670	74176872	132	66	0.5	2.426362208	12	autosome
15	ENSG00000167173	C15orf39	75195642	75212169	152	7	0.046052632	-0.563114147	18	autosome
15	ENSG00000203392	CTD-2026K11.6	75678547	75680752	143	8	0.055944056	-0.497974042	3	autosome
15	ENSG00000261244	RP11-114H24.7	77916585	77922019	34	8	0.235294118	0.683138144	1	autosome
15	ENSG00000058335	RASGRF1	78959946	79090773	138	17	0.123188406	-0.055135493	15	autosome
15	ENSG00000103876	FAH	80152489	80186946	225	37	0.164444444	0.216556691	11	autosome
15	ENSG00000259417	LINC01314	80195483	80252213	212	63	0.297169811	1.090621337	2	autosome
15	ENSG00000172345	STARD5	81318408	81324183	87	3	0.034482759	-0.639307697	13	autosome
15	ENSG00000259343	TMC3-AS1	81324376	81362037	57	3	0.052631579	-0.519788403	5	autosome
15	ENSG00000188869	TMC3	81331216	81374213	60	0	0	-0.866394357	12	autosome
15	ENSG00000188659	SAXO2	82262809	82284930	136	12	0.088235294	-0.285319669	9	autosome
15	ENSG00000260608	RP11-382A20.7	83012660	83061845	181	35	0.193370166	0.407047408	1	autosome
15	ENSG00000064726	BTBD1	83016421	83067334	181	31	0.171270718	0.261511207	9	autosome
15	ENSG00000260351	RP11-382A20.6	83022570	83090782	185	10	0.054054054	-0.510420674	1	autosome
15	ENSG00000259728	LINC00933	84570923	84580175	79	2	0.025316456	-0.699672506	5	autosome
15	ENSG00000255571	MIR9-3HG	89361578	89398487	73	5	0.068493151	-0.415331814	8	autosome
15	ENSG00000140534	TICRR	89575481	89631056	158	12	0.075949367	-0.366228803	13	autosome
15	ENSG00000182054	IDH2	90083044	90102504	205	38	0.185365854	0.354334906	9	autosome
15	ENSG00000185043	CIB1	90229974	90233703	213	74	0.34741784	1.421530392	10	autosome
15	ENSG00000182768	NGRN	90265658	90278141	202	17	0.084158416	-0.312168004	8	autosome
15	ENSG00000196391	ZNF774	90352244	90369146	188	18	0.095744681	-0.235866504	10	autosome
15	ENSG00000140575	IQGAP1	90388217	90502243	190	81	0.426315789	1.941113872	12	autosome
15	ENSG00000184508	HDDC3	90929963	90932569	123	8	0.06504065	-0.4380683	10	autosome
15	ENSG00000260661	RP11-152L20.3	92148751	92331037	250	43	0.172	0.266313901	1	autosome
15	ENSG00000258483	AC144835.1	98003080	98021777	78	16	0.205128205	0.484480131	2	autosome
15	ENSG00000261054	RP11-6O2.4	99128831	99129366	27	0	0	-0.866394357	1	autosome
15	ENSG00000189419	SPATA41	100344456	100349655	99	11	0.111111111	-0.134670676	6	autosome
15	ENSG00000259579	RP11-66B24.5	100716248	100828497	6	0	0	-0.866394357	1	autosome
15	ENSG00000131871	SELENOS	101270816	101277450	90	2	0.022222222	-0.720049621	14	autosome
15	ENSG00000259658	RP11-89K11.1	101737098	101746870	142	6	0.042253521	-0.588133239	4	autosome
15	ENSG00000259660	DNM1P47	101751031	101794302	157	10	0.063694268	-0.446934922	2	autosome
15	ENSG00000259236	GOLGA8VP	101771757	101781989	128	10	0.078125	-0.351901144	1	autosome
15	ENSG00000140157	NIPA2	22838640	22867051	181	7	0.038674033	-0.611706004	14	autosome
15	ENSG00000259336	RP11-323I15.5	35099021	35169698	141	3	0.021276596	-0.726277056	1	autosome
15	ENSG00000138606	SHF	45167213	45201175	155	14	0.090322581	-0.271573816	19	autosome
15	ENSG00000259519	RP11-519G16.2	45170482	45199958	139	6	0.043165468	-0.582127603	1	autosome
15	ENSG00000104043	ATP8B4	49858237	50119457	234	44	0.188034188	0.371907257	14	autosome
15	ENSG00000259668	RP11-707P17.2	51457285	51460582	114	5	0.043859649	-0.577556062	5	autosome
15	ENSG00000259712	CTD-2184D3.5	52056674	52100523	71	1	0.014084507	-0.773640651	1	autosome
15	ENSG00000137876	RSL24D1	55180805	55197067	97	13	0.134020619	0.016200186	9	autosome
15	ENSG00000263155	MYZAP	57591940	57685364	237	73	0.308016878	1.162054835	5	autosome
15	ENSG00000259250	RP11-50C13.1	58587506	58587912	63	2	0.031746032	-0.657330448	1	autosome
15	ENSG00000259616	RP11-507B12.2	61298790	61635449	130	14	0.107692308	-0.157185251	2	autosome
15	ENSG00000259675	RP11-507B12.1	61639348	61715171	13	1	0.076923077	-0.359816424	1	autosome
15	ENSG00000138617	PARP16	65234459	65300618	179	10	0.055865922	-0.498488596	14	autosome
15	ENSG00000074603	DPP8	65442462	65517704	207	12	0.057971014	-0.48462548	18	autosome
15	ENSG00000138614	INTS14	65578752	65611289	156	8	0.051282051	-0.528675735	14	autosome
15	ENSG00000074621	SLC24A1	65611377	65656260	171	8	0.046783626	-0.558300175	13	autosome
15	ENSG00000169018	FEM1B	68277802	68295865	133	11	0.082706767	-0.321727858	5	autosome
15	ENSG00000178761	FAM219B	74902219	74907121	94	2	0.021276596	-0.726277056	14	autosome
15	ENSG00000178741	COX5A	74919790	74938168	131	5	0.038167939	-0.615038894	11	autosome
15	ENSG00000140391	TSPAN3	77041403	77083984	143	40	0.27972028	0.975707218	14	autosome
15	ENSG00000279694	RP11-5O23.2	78339207	78341757	75	22	0.293333333	1.065356161	1	autosome
15	ENSG00000103811	CTSH	78921057	78949574	191	129	0.67539267	3.58141294	15	autosome
15	ENSG00000136404	TM6SF1	83107406	83144854	188	8	0.042553191	-0.586159756	15	autosome
15	ENSG00000166503	RP11-382A20.3	83112737	83208018	187	8	0.042780749	-0.584661175	8	autosome
15	ENSG00000183208	GDPGP1	90233807	90245811	173	9	0.052023121	-0.523795408	12	autosome
15	ENSG00000185518	SV2B	91099949	91301309	151	24	0.158940397	0.180309717	11	autosome
15	ENSG00000259172	RP11-299G20.2	101295418	101305737	152	25	0.164473684	0.21674925	1	autosome
15	ENSG00000062524	LTK	41503637	41513887	95	18	0.189473684	0.381387078	15	autosome
15	ENSG00000103769	RAB11A	65726053	65891991	170	10	0.058823529	-0.479011232	9	autosome
15	ENSG00000103995	CEP152	48712927	48810594	107	7	0.065420561	-0.435566395	13	autosome
15	ENSG00000137875	BCL2L10	52109262	52112775	83	6	0.072289157	-0.390333167	4	autosome
15	ENSG00000140284	SLC27A2	50182195	50236395	77	17	0.220779221	0.5875501	10	autosome
15	ENSG00000178718	RPP25	74954415	74957218	112	1	0.008928571	-0.807595133	6	autosome
15	ENSG00000213471	TTLL13P	90249529	90265482	86	1	0.011627907	-0.789818623	9	autosome
15	ENSG00000218052	ADAMTS7P4	85255368	85330334	102	6	0.058823529	-0.479011232	5	autosome
15	ENSG00000225973	PIGBOS1	55317183	55318930	134	9	0.067164179	-0.424083774	3	autosome
15	ENSG00000254744	CTD-3076O17.1	99970214	99970355	23	0	0	-0.866394357	3	autosome
15	ENSG00000255529	POLR2M	57706628	57782762	128	13	0.1015625	-0.19755318	7	autosome
15	ENSG00000258484	SPESP1	68818220	68946811	77	10	0.12987013	-0.011132912	3	autosome
15	ENSG00000259416	RP11-158M2.5	85754940	85756237	18	1	0.055555556	-0.500532516	2	autosome
15	ENSG00000259520	CTD-2651B20.3	45251579	45279251	142	66	0.464788732	2.194477943	5	autosome
15	ENSG00000259539	CTD-2651B20.1	45152663	45153217	130	8	0.061538462	-0.461132011	1	autosome
15	ENSG00000259577	CERNA1	52180092	52205815	164	19	0.115853659	-0.103438568	1	autosome
15	ENSG00000259732	RP11-59H7.3	59121033	59121565	33	1	0.03030303	-0.666833353	1	autosome
15	ENSG00000259762	RP11-158M2.4	85750335	85752901	48	1	0.020833333	-0.729196167	1	autosome
15	ENSG00000259986	RP11-382A20.4	83179181	83439445	83	3	0.036144578	-0.628363762	1	autosome
15	ENSG00000260123	RP11-326A19.4	89041222	89082819	151	9	0.059602649	-0.473880329	1	autosome
15	ENSG00000261821	CTD-2311M21.3	74365434	74371211	39	2	0.051282051	-0.528675735	2	autosome
15	ENSG00000273923	CTD-2536I1.3	95225325	95225864	7	1	0.142857143	0.074393233	1	autosome
15	ENSG00000274312	RP11-167B3.2	98319686	98320237	34	6	0.176470588	0.295755019	1	autosome
15	ENSG00000276533	RP11-139H15.5	55288848	55289346	40	1	0.025	-0.701756529	1	autosome
15	ENSG00000277654	RP11-255M2.3	94841058	95169864	46	6	0.130434783	-0.007414384	4	autosome
15	ENSG00000275325	PDCD6IPP1	22727103	22744918	29	0	0	-0.866394357	4	autosome
15	ENSG00000188626	GOLGA8M	28701953	28718589	57	14	0.245614035	0.751100096	6	autosome
15	ENSG00000259287	RP11-3D4.2	33858601	33864825	103	8	0.077669903	-0.354898192	2	autosome
15	ENSG00000259639	RP11-184D12.1	35939166	36252257	65	14	0.215384615	0.552023856	5	autosome
15	ENSG00000137801	THBS1	39581078	39599466	141	119	0.843971631	4.691591902	10	autosome
15	ENSG00000276107	CTD-2033D15.2	39586560	39587293	67	5	0.074626866	-0.374938153	1	autosome
15	ENSG00000278621	CTD-2033D15.3	39588356	39588882	76	30	0.394736842	1.7331503	1	autosome
15	ENSG00000223572	CKMT1A	43692885	43699222	92	13	0.141304348	0.064167281	9	autosome
15	ENSG00000128886	ELL3	43773303	43777543	43	2	0.046511628	-0.560091421	11	autosome
15	ENSG00000179523	EIF3J-AS1	44533492	44536923	24	1	0.041666667	-0.591997977	4	autosome
15	ENSG00000259479	SORD2P	44825746	44881605	22	10	0.454545455	2.127020702	6	autosome
15	ENSG00000137860	SLC28A2	45252229	45277845	57	39	0.684210526	3.639483048	11	autosome
15	ENSG00000104154	SLC30A4	45479744	45522807	139	6	0.043165468	-0.582127603	6	autosome
15	ENSG00000104164	BLOC1S6	45587122	45615999	76	8	0.105263158	-0.173182449	10	autosome
15	ENSG00000259293	LIPC-AS1	58434889	58498735	47	5	0.106382979	-0.165807854	1	autosome
15	ENSG00000137819	PAQR5	69298946	69407780	34	7	0.205882353	0.489446582	13	autosome
15	ENSG00000259426	RP11-253M7.1	69396903	69415029	28	6	0.214285714	0.544787028	5	autosome
15	ENSG00000137807	KIF23	69415993	69448427	36	2	0.055555556	-0.500532516	13	autosome
15	ENSG00000137868	STRA6	74179465	74212145	75	3	0.04	-0.602973832	18	autosome
15	ENSG00000138629	UBL7	74445976	74461182	34	0	0	-0.866394357	15	autosome
15	ENSG00000259594	CTD-2034I4.2	81554002	81696780	26	2	0.076923077	-0.359816424	5	autosome
15	ENSG00000140600	SH3GL3	83447227	83618743	79	6	0.075949367	-0.366228803	16	autosome
15	ENSG00000273540	AGBL1	86079972	87029052	75	5	0.066666667	-0.427360148	3	autosome
15	ENSG00000280304	CTD-2536I1.2	95280752	95284249	64	0	0	-0.866394357	1	autosome
15	ENSG00000259542	RP11-522B15.4	96396055	96405189	156	5	0.032051282	-0.655320218	5	autosome
15	ENSG00000261480	GOLGA8M	28719376	28738431	37	1	0.027027027	-0.688407516	1	autosome
15	ENSG00000259446	RP11-489D6.2	33303656	33310659	32	1	0.03125	-0.660597072	5	autosome
15	ENSG00000259408	RP11-3D4.3	33854912	33856809	6	0	0	-0.866394357	2	autosome
15	ENSG00000128463	EMC4	34224998	34229995	127	3	0.023622047	-0.710831055	12	autosome
15	ENSG00000242866	STRC	43599533	43618800	20	3	0.15	0.121432612	9	autosome
15	ENSG00000140259	MFAP1	43804491	43824802	55	4	0.072727273	-0.387447948	6	autosome
15	ENSG00000171877	FRMD5	43870760	44195252	31	4	0.129032258	-0.016650727	20	autosome
15	ENSG00000273972	CTD-2306A12.1	45702639	45703183	14	0	0	-0.866394357	1	autosome
15	ENSG00000104177	MYEF2	48134630	48178517	18	1	0.055555556	-0.500532516	17	autosome
15	ENSG00000259709	CTD-2184D3.7	52124639	52140246	109	3	0.027522936	-0.685141702	1	autosome
15	ENSG00000274667	RP11-31H5.3	56729931	56730611	6	1	0.166666667	0.231191165	1	autosome
15	ENSG00000276772	CTD-2515H24.2	57553954	57555680	9	1	0.111111111	-0.134670676	1	autosome
15	ENSG00000259530	RP11-259A24.1	61598513	61605241	6	1	0.166666667	0.231191165	1	autosome
15	ENSG00000264937	AC100830.5	64696621	64696861	10	0	0	-0.866394357	1	autosome
15	ENSG00000274383	CTD-2017F17.2	64950915	64951435	49	3	0.06122449	-0.463199676	1	autosome
15	ENSG00000188501	LCTL	66547178	66565979	66	4	0.060606061	-0.467272349	11	autosome
15	ENSG00000259289	LINC02206	66931755	66956518	24	1	0.041666667	-0.591997977	2	autosome
15	ENSG00000140506	LMAN1L	74812715	74825758	62	10	0.161290323	0.19578518	16	autosome
15	ENSG00000169752	NRG4	75942510	76059795	53	5	0.094339623	-0.245119533	16	autosome
15	ENSG00000169330	KIAA1024	79432515	79472290	92	9	0.097826087	-0.222159377	8	autosome
15	ENSG00000271725	RP11-761I4.4	81303214	81303548	6	0	0	-0.866394357	1	autosome
15	ENSG00000258489	RP11-398J10.2	95463591	95493770	5	1	0.2	0.450708269	3	autosome
15	ENSG00000259614	RP11-522B15.6	96388213	96389056	11	0	0	-0.866394357	2	autosome
15	ENSG00000235731	AC124997.1	25484830	25578791	11	2	0.181818182	0.330971667	1	autosome
15	ENSG00000259721	RP11-758N13.1	32717269	32719007	8	2	0.25	0.779983925	1	autosome
15	ENSG00000171262	FAM98B	38454126	38487710	54	5	0.092592593	-0.256624623	11	autosome
15	ENSG00000137766	UNC13C	54012903	54633414	158	36	0.227848101	0.634102306	16	autosome
15	ENSG00000279145	RP11-547D13.1	55171971	55178175	19	1	0.052631579	-0.519788403	1	autosome
15	ENSG00000277152	RP11-622C24.2	66860302	66867023	19	1	0.052631579	-0.519788403	1	autosome
