CHR	GENE_ID.v2	GENE_ID	GENE_NAME	gene_start	gene_stop	total_sample_count	z_score
10	ENSG00000065613	ENSG00000065613.13	SLK	103967200	104029233	486	-0.15078438
10	ENSG00000065618	ENSG00000065618.18	COL17A1	104031285	104086002	590	0.163201834
10	ENSG00000156384	ENSG00000156384.14	SFR1	104122057	104126385	261	-0.496274087
10	ENSG00000197748	ENSG00000197748.12	CFAP43	104129887	104232362	432	-0.385071073
10	ENSG00000150593	ENSG00000150593.17	PDCD4	110871794	110898729	413	0.4486305
10	ENSG00000214413	ENSG00000214413.7	BBIP1	110900006	110919274	522	-0.432118502
10	ENSG00000108061	ENSG00000108061.11	SHOC2	110919546	111013667	250	-0.77404211
10	ENSG00000043591	ENSG00000043591.5	ADRB1	114044055	114046908	143	-0.834369536
10	ENSG00000107518	ENSG00000107518.16	ATRNL1	115093364	115948992	547	-0.268973312
10	ENSG00000187021	ENSG00000187021.14	PNLIPRP1	116590384	116609175	90	0.086258627
10	ENSG00000183605	ENSG00000183605.16	SFXN4	119140912	119165667	619	1.336979536
10	ENSG00000165672	ENSG00000165672.6	PRDX3	119167702	119178833	536	0.23093426
10	ENSG00000165660	ENSG00000165660.7	FAM175B	124801784	124836670	421	-0.483473448
10	ENSG00000188916	ENSG00000188916.8	FAM196A	127135425	127196158	473	-0.187350702
10	ENSG00000188385	ENSG00000188385.11	JAKMIP3	132104670	132184809	694	0.392733741
10	ENSG00000151640	ENSG00000151640.12	DPYSL4	132186899	132205776	520	2.132821799
10	ENSG00000171811	ENSG00000171811.13	CFAP46	132808391	132942823	668	0.703012776
10	ENSG00000214279	ENSG00000214279.13	SCART1	133453945	133469183	476	0.525902297
10	ENSG00000130649	ENSG00000130649.9	CYP2E1	133520405	133539122	312	3.197607113
11	ENSG00000142089	ENSG00000142089.15	IFITM3	319668	321340	499	4.313312005
11	ENSG00000185187	ENSG00000185187.12	SIGIRR	405715	417397	490	1.237497873
11	ENSG00000023191	ENSG00000023191.16	RNH1	494511	507300	687	1.741383079
11	ENSG00000130598	ENSG00000130598.15	TNNI2	1838988	1841680	394	0.376762934
11	ENSG00000254827	ENSG00000254827.5	SLC22A18AS	2887779	2903740	530	0.660560059
11	ENSG00000167332	ENSG00000167332.7	OR51E2	4680170	4697854	155	0.328725349
11	ENSG00000258659	ENSG00000258659.6	TRIM34	5619763	5644398	508	-0.432926761
11	ENSG00000183378	ENSG00000183378.11	OVCH2	7689437	7706421	337	-0.284960438
11	ENSG00000205339	ENSG00000205339.9	IPO7	9384621	9448126	523	-0.394557431
11	ENSG00000166478	ENSG00000166478.9	ZNF143	9460702	9528524	447	-0.506607873
11	ENSG00000133818	ENSG00000133818.13	RRAS2	14277925	14364506	338	-0.663230457
11	ENSG00000110700	ENSG00000110700.6	RPS13	17074388	17077729	524	-0.216536146
11	ENSG00000006611	ENSG00000006611.15	USH1C	17493894	17544416	507	0.955084692
11	ENSG00000183161	ENSG00000183161.4	FANCF	22622518	22626787	231	-0.388292739
11	ENSG00000169550	ENSG00000169550.12	MUC15	26559032	26572233	416	0.100928049
11	ENSG00000109881	ENSG00000109881.16	CCDC34	27330826	27363868	509	-0.48644278
11	ENSG00000109911	ENSG00000109911.18	ELP4	31509699	31790328	599	-0.612846607
11	ENSG00000184937	ENSG00000184937.13	WT1	32387774	32435517	323	-0.113962414
11	ENSG00000060749	ENSG00000060749.14	QSER1	32893177	32993316	280	-0.713761522
11	ENSG00000121671	ENSG00000121671.11	CRY2	45847117	45883248	563	-0.345856019
11	ENSG00000165905	ENSG00000165905.17	LARGE2	45921620	45929096	369	-0.717845572
11	ENSG00000183908	ENSG00000183908.5	LRRC55	57181746	57191717	187	-0.6304862
11	ENSG00000149136	ENSG00000149136.8	SSRP1	57325984	57335877	193	-0.360649845
11	ENSG00000186652	ENSG00000186652.9	PRG2	57386793	57390657	348	-0.400040709
11	ENSG00000214872	ENSG00000214872.8	SMTNL1	57542640	57550274	304	1.960969246
11	ENSG00000166793	ENSG00000166793.10	YPEL4	57645086	57649944	273	-0.488660018
11	ENSG00000156599	ENSG00000156599.10	ZDHHC5	57667746	57701187	490	-0.498473707
11	ENSG00000213593	ENSG00000213593.9	TMX2	57712599	57740973	488	-0.469454949
11	ENSG00000149534	ENSG00000149534.8	MS4A2	60088260	60098466	304	-0.837142842
11	ENSG00000110077	ENSG00000110077.14	MS4A6A	60172013	60184666	486	0.166191734
11	ENSG00000214787	ENSG00000214787.9	MS4A4E	60201252	60243088	557	-0.412238333
11	ENSG00000110079	ENSG00000110079.16	MS4A4A	60280540	60308972	561	0.014225971
11	ENSG00000156738	ENSG00000156738.17	MS4A1	60455751	60470760	335	-0.581304177
11	ENSG00000110107	ENSG00000110107.8	PRPF19	60890729	60906588	462	-0.286810267
11	ENSG00000110108	ENSG00000110108.9	TMEM109	60913873	60923443	394	-0.50721636
11	ENSG00000006118	ENSG00000006118.14	TMEM132A	60924462	60937083	574	0.203983009
11	ENSG00000110446	ENSG00000110446.10	SLC15A3	60937159	60952530	489	-0.648358248
11	ENSG00000110448	ENSG00000110448.10	CD5	61102394	61127852	464	-0.274937318
11	ENSG00000149480	ENSG00000149480.6	MTA2	62593213	62601840	499	-0.478531661
11	ENSG00000149499	ENSG00000149499.11	EML3	62602217	62612713	529	-0.298786459
11	ENSG00000162194	ENSG00000162194.12	LBHD1	62669640	62671283	376	-0.649633237
11	ENSG00000168000	ENSG00000168000.14	BSCL2	62690274	62709845	294	0.326226702
11	ENSG00000214753	ENSG00000214753.2	HNRNPUL2	62712629	62727349	308	-0.641998917
11	ENSG00000162222	ENSG00000162222.13	TTC9C	62728068	62740284	339	-0.387266367
11	ENSG00000184743	ENSG00000184743.12	ATL3	63624086	63671921	317	-0.395244219
11	ENSG00000133318	ENSG00000133318.13	RTN3	63681445	63759891	222	-0.00626413
11	ENSG00000188070	ENSG00000188070.9	C11orf95	63759891	63768775	199	-0.611947575
11	ENSG00000173457	ENSG00000173457.10	PPP1R14B	64244479	64246938	292	0.265683344
11	ENSG00000173153	ENSG00000173153.13	ESRRA	64305571	64316459	418	-0.672901474
11	ENSG00000126432	ENSG00000126432.13	PRDX5	64318087	64321811	198	2.366231483
11	ENSG00000167792	ENSG00000167792.11	NDUFV1	67606851	67612535	410	-0.603492153
11	ENSG00000167799	ENSG00000167799.9	NUDT8	67627937	67629930	451	1.168243285
11	ENSG00000110717	ENSG00000110717.12	NDUFS8	68030626	68036644	512	-0.357938607
11	ENSG00000214534	ENSG00000214534.5	ZNF705E	71814044	71821548	148	-0.609673419
11	ENSG00000254469	ENSG00000254469.7	RP11-849H4.2	71865508	71928654	270	-0.236230115
11	ENSG00000137522	ENSG00000137522.17	RNF121	71928700	71997597	147	-0.152190662
11	ENSG00000184154	ENSG00000184154.13	LRTOMT	72080693	72110782	206	-0.328472974
11	ENSG00000149357	ENSG00000149357.9	LAMTOR1	72085894	72103387	202	-0.383843012
11	ENSG00000110200	ENSG00000110200.8	ANAPC15	72106377	72112780	119	0.019342734
11	ENSG00000137478	ENSG00000137478.14	FCHSD2	72836744	73142261	558	-0.557118417
11	ENSG00000187726	ENSG00000187726.8	DNAJB13	73950318	73970366	337	-0.463834587
11	ENSG00000214517	ENSG00000214517.9	PPME1	74171210	74254703	518	-0.05367486
11	ENSG00000149380	ENSG00000149380.11	P4HA3	74235800	74311657	518	0.023906334
11	ENSG00000149273	ENSG00000149273.14	RPS3	75399485	75422280	615	0.186090977
11	ENSG00000062282	ENSG00000062282.14	DGAT2	75759511	75801535	196	1.613397231
11	ENSG00000149269	ENSG00000149269.9	PAK1	77321706	77455937	553	0.124074458
11	ENSG00000086991	ENSG00000086991.12	NOX4	89324355	89498187	497	-0.503864326
11	ENSG00000168876	ENSG00000168876.8	ANKRD49	94493628	94499583	487	-0.523622546
11	ENSG00000150316	ENSG00000150316.11	CWC15	94962621	94973612	480	-0.476546245
11	ENSG00000196954	ENSG00000196954.13	CASP4	104942865	104969436	465	-0.477896616
11	ENSG00000086827	ENSG00000086827.8	ZW10	113733186	113773811	300	-0.590967731
11	ENSG00000168092	ENSG00000168092.13	PAFAH1B2	117144266	117176894	432	-0.400575339
11	ENSG00000149577	ENSG00000149577.15	SIDT2	117178732	117197445	454	1.523524618
11	ENSG00000177098	ENSG00000177098.8	SCN4B	118133376	118152888	609	0.856492254
11	ENSG00000160588	ENSG00000160588.9	MPZL3	118226689	118252350	575	0.28363468
11	ENSG00000248712	ENSG00000248712.7	CCDC153	119190223	119196769	295	-0.744980282
11	ENSG00000110400	ENSG00000110400.10	NECTIN1	119623407	119729084	492	-0.649778061
11	ENSG00000149403	ENSG00000149403.12	GRIK4	120511699	120988904	578	-0.023698274
11	ENSG00000109832	ENSG00000109832.13	DDX25	125903369	125943702	359	-0.60135343
11	ENSG00000170322	ENSG00000170322.14	NFRKB	129863635	129895590	604	-0.437641831
11	ENSG00000183715	ENSG00000183715.13	OPCML	132414976	133532519	418	-0.592783733
11	ENSG00000109956	ENSG00000109956.12	B3GAT1	134378505	134411918	623	0.494914259
12	ENSG00000120647	ENSG00000120647.9	CCDC77	389454	442645	560	-0.354948498
12	ENSG00000171823	ENSG00000171823.6	FBXL14	1565992	1594165	192	-0.706784602
12	ENSG00000130037	ENSG00000130037.4	KCNA5	5043988	5046788	297	-0.565484355
12	ENSG00000184574	ENSG00000184574.9	LPAR5	6618834	6636447	184	-0.699200993
12	ENSG00000111644	ENSG00000111644.7	ACRBP	6638074	6647460	286	-0.693855345
12	ENSG00000111653	ENSG00000111653.19	ING4	6650279	6663148	163	-0.511388041
12	ENSG00000111729	ENSG00000111729.13	CLEC4A	8123629	8138607	524	-0.242100433
12	ENSG00000172322	ENSG00000172322.13	CLEC12A	9971414	9985595	479	1.425982615
12	ENSG00000212127	ENSG00000212127.5	TAS2R14	10937405	10939263	334	-0.520245995
12	ENSG00000084463	ENSG00000084463.7	WBP11	14784578	14803540	597	-0.578290072
12	ENSG00000151491	ENSG00000151491.12	EPS8	15620157	15882329	444	-0.443735865
12	ENSG00000110975	ENSG00000110975.8	SYT10	33374237	33439819	262	-0.267664719
12	ENSG00000151239	ENSG00000151239.13	TWF1	43793722	43806375	243	-0.247255371
12	ENSG00000139173	ENSG00000139173.9	TMEM117	43836082	44389762	372	-0.287044098
12	ENSG00000179715	ENSG00000179715.12	PCED1B	47104112	47236662	739	-0.33740437
12	ENSG00000177627	ENSG00000177627.9	C12orf54	48482502	48496512	453	0.552988386
12	ENSG00000172602	ENSG00000172602.9	RND1	48857144	48865898	381	-0.547194426
12	ENSG00000066117	ENSG00000066117.14	SMARCD1	50084971	50100712	540	-0.558718857
12	ENSG00000167588	ENSG00000167588.12	GPD1	50103818	50111319	343	-0.52971729
12	ENSG00000178449	ENSG00000178449.8	COX14	50111978	50120457	497	0.34515804
12	ENSG00000139624	ENSG00000139624.12	CERS5	50129305	50167533	576	0.781624978
12	ENSG00000050405	ENSG00000050405.13	LIMA1	50175787	50283546	611	0.817917903
12	ENSG00000066084	ENSG00000066084.12	DIP2B	50505106	50748667	637	0.222832473
12	ENSG00000170545	ENSG00000170545.16	SMAGP	51244557	51270717	459	-0.574770333
12	ENSG00000110934	ENSG00000110934.10	BIN2	51281037	51324668	424	-0.565271604
12	ENSG00000139629	ENSG00000139629.15	GALNT6	51351246	51392867	649	-0.26199252
12	ENSG00000261308	ENSG00000261308.2	FIGNL2	51817839	51848766	401	-0.580556288
12	ENSG00000161835	ENSG00000161835.10	GRASP	52006939	52015889	493	-0.718176935
12	ENSG00000205420	ENSG00000205420.10	KRT6A	52487173	52493257	459	2.971146606
12	ENSG00000161638	ENSG00000161638.10	ITGA5	54395260	54419460	367	-0.73520557
12	ENSG00000176422	ENSG00000176422.13	SPRYD4	56468566	56479707	311	-0.342795774
12	ENSG00000166881	ENSG00000166881.9	NEMP1	57055642	57088063	539	-0.471135572
12	ENSG00000139266	ENSG00000139266.5	9-Mar	57755097	57760407	352	-0.424536478
12	ENSG00000123297	ENSG00000123297.17	TSFM	57782588	57808071	526	-0.282731124
12	ENSG00000135407	ENSG00000135407.10	AVIL	57797739	57818704	565	-0.371460248
12	ENSG00000166148	ENSG00000166148.3	AVPR1A	63142758	63150942	530	0.862759097
12	ENSG00000174206	ENSG00000174206.12	C12orf66	64186315	64222296	543	-0.597505221
12	ENSG00000185306	ENSG00000185306.12	C12orf56	64264761	64390741	316	0.051403466
12	ENSG00000111490	ENSG00000111490.12	TBC1D30	64781192	64881032	400	-0.680272306
12	ENSG00000127314	ENSG00000127314.17	RAP1B	68610838	68671901	625	-0.548994581
12	ENSG00000133641	ENSG00000133641.17	C12orf29	88034131	88050160	405	-0.318919536
12	ENSG00000198707	ENSG00000198707.14	CEP290	88050353	88142216	426	-0.488141689
12	ENSG00000139324	ENSG00000139324.11	TMTC3	88142295	88199887	260	-0.469032639
12	ENSG00000049130	ENSG00000049130.14	KITLG	88492792	88580851	392	-0.061063545
12	ENSG00000120833	ENSG00000120833.13	SOCS2	93569813	93583487	432	-0.416079606
12	ENSG00000188596	ENSG00000188596.10	CFAP54	96489574	96875555	608	-0.517673352
12	ENSG00000120868	ENSG00000120868.13	APAF1	98645140	98734683	552	-0.468659292
12	ENSG00000075188	ENSG00000075188.8	NUP37	102073102	102120124	243	-0.578013055
12	ENSG00000185480	ENSG00000185480.11	PARPBP	102120184	102197520	241	-0.714456319
12	ENSG00000183160	ENSG00000183160.8	TMEM119	108589845	108598320	525	0.190447298
12	ENSG00000139438	ENSG00000139438.5	FAM222A	109714227	109770507	327	-0.778794096
12	ENSG00000204852	ENSG00000204852.15	TCTN1	110614026	110647893	466	-0.708730953
12	ENSG00000258102	ENSG00000258102.3	MAP1LC3B2	116548104	116576448	357	-0.468455363
12	ENSG00000224982	ENSG00000224982.3	TMEM233	119593458	119643066	352	1.782707273
12	ENSG00000170890	ENSG00000170890.13	PLA2G1B	120322110	120327789	155	0.890479932
12	ENSG00000111786	ENSG00000111786.8	SRSF9	120463949	120469793	547	-0.526111712
12	ENSG00000110871	ENSG00000110871.14	COQ5	120503273	120534350	558	-0.028973082
12	ENSG00000089053	ENSG00000089053.12	ANAPC5	121308356	121399896	338	-0.484885522
12	ENSG00000139725	ENSG00000139725.7	RHOF	121793150	121800677	364	-0.200382888
12	ENSG00000176383	ENSG00000176383.8	B3GNT4	122203542	122208952	469	-0.467055254
12	ENSG00000139719	ENSG00000139719.9	VPS33A	122229563	122266521	393	-0.438093297
12	ENSG00000111328	ENSG00000111328.6	CDK2AP1	123261483	123272334	177	-0.692002992
12	ENSG00000132341	ENSG00000132341.11	RAN	130871878	130877678	404	-0.383843012
12	ENSG00000177192	ENSG00000177192.13	PUS1	131929351	131945896	422	-0.484415946
12	ENSG00000184967	ENSG00000184967.6	NOC4L	132144447	132152441	508	-0.630697719
12	ENSG00000204583	ENSG00000204583.9	LRCOL1	132603149	132610397	357	0.39457204
13	ENSG00000121741	ENSG00000121741.16	ZMYM2	19958669	20091829	574	-0.577820978
13	ENSG00000132953	ENSG00000132953.16	XPO4	20777328	20903048	570	-0.434684725
13	ENSG00000132972	ENSG00000132972.18	RNF17	24764151	24879921	17	2.270718569
13	ENSG00000139505	ENSG00000139505.11	MTMR6	25246200	25288009	273	0.124695578
13	ENSG00000122025	ENSG00000122025.14	FLT3	28003273	28100592	311	-0.105894571
13	ENSG00000180440	ENSG00000180440.3	SERTM1	36673911	36697839	296	-0.519162026
13	ENSG00000120693	ENSG00000120693.13	SMAD9	36844830	36920765	473	-0.442236909
13	ENSG00000151778	ENSG00000151778.10	SERP2	44373664	44397714	270	-0.707559815
13	ENSG00000174032	ENSG00000174032.16	SLC25A30	45393413	45411938	528	-0.39916586
13	ENSG00000102468	ENSG00000102468.10	HTR2A	46831549	46897076	310	-0.600330308
13	ENSG00000136161	ENSG00000136161.12	RCBTB2	48488958	48533256	300	-0.635620019
13	ENSG00000152207	ENSG00000152207.7	CYSLTR2	48653710	48711226	408	-0.50363311
13	ENSG00000280165	ENSG00000280165.1	PCDH20	61409684	61415522	296	-0.473906329
13	ENSG00000188243	ENSG00000188243.12	COMMD6	75525218	75549439	607	0.718771397
13	ENSG00000118939	ENSG00000118939.17	UCHL3	75549479	75606020	557	0.501650493
13	ENSG00000102805	ENSG00000102805.14	CLN5	76990659	77019143	408	-0.405135418
13	ENSG00000005812	ENSG00000005812.10	FBXL3	77000146	77027195	404	-0.566210027
13	ENSG00000139737	ENSG00000139737.21	SLAIN1	77697853	77764242	313	-0.431831544
13	ENSG00000139793	ENSG00000139793.18	MBNL2	97221433	97394120	643	-0.443712404
13	ENSG00000125249	ENSG00000125249.6	RAP2A	97434221	97469128	498	0.369594427
13	ENSG00000150401	ENSG00000150401.14	DCUN1D2	113455818	113490952	544	-0.290221443
13	ENSG00000198176	ENSG00000198176.12	TFDP1	113584720	113641470	367	-0.789956331
14	ENSG00000100462	ENSG00000100462.15	PRMT5	22922175	22929585	184	-0.662799672
14	ENSG00000235194	ENSG00000235194.8	PPP1R3E	23295914	23301583	328	-0.554483545
14	ENSG00000100836	ENSG00000100836.10	PABPN1	23321288	23326185	384	-0.637015403
14	ENSG00000213983	ENSG00000213983.11	AP1G2	23561961	23567688	442	-0.547830793
14	ENSG00000213928	ENSG00000213928.8	IRF9	24161052	24166565	338	-0.564149937
14	ENSG00000100949	ENSG00000100949.14	RABGGTA	24265537	24271739	487	-0.331076749
14	ENSG00000157379	ENSG00000157379.13	DHRS1	24290597	24299833	592	2.908956997
14	ENSG00000196943	ENSG00000196943.12	NOP9	24299861	24308954	512	-0.371020331
14	ENSG00000213903	ENSG00000213903.8	LTB4R	24313310	24318036	458	0.083983766
14	ENSG00000129467	ENSG00000129467.13	ADCY4	24318348	24335071	584	-0.365106675
14	ENSG00000129465	ENSG00000129465.15	RIPK3	24336020	24340045	452	0.363524306
14	ENSG00000100968	ENSG00000100968.13	NFATC4	24365672	24379604	537	0.091663467
14	ENSG00000139899	ENSG00000139899.10	CBLN3	24426531	24430954	443	1.507639378
14	ENSG00000092009	ENSG00000092009.10	CMA1	24505352	24507506	71	-0.881207599
14	ENSG00000100448	ENSG00000100448.3	CTSG	24573555	24576260	109	-0.205278478
14	ENSG00000165389	ENSG00000165389.6	SPTSSA	34432788	34462356	380	-0.458185929
14	ENSG00000213741	ENSG00000213741.9	RPS29	49570983	49598696	511	-0.422451222
14	ENSG00000165501	ENSG00000165501.16	LRR1	49599164	49614672	425	-0.376899412
14	ENSG00000165502	ENSG00000165502.6	RPL36AL	49618518	49620685	316	1.450320065
14	ENSG00000168282	ENSG00000168282.5	MGAT2	49620794	49623481	382	-0.65327053
14	ENSG00000165506	ENSG00000165506.14	DNAAF2	49625173	49635230	549	-0.478605008
14	ENSG00000100479	ENSG00000100479.12	POLE2	49643554	49688422	444	-0.519162026
14	ENSG00000197776	ENSG00000197776.7	KLHDC1	49693104	49753152	481	-0.644485494
14	ENSG00000165516	ENSG00000165516.10	KLHDC2	49767607	49786385	353	-0.710441061
14	ENSG00000165525	ENSG00000165525.17	NEMF	49782082	49853203	259	-0.519162026
14	ENSG00000087299	ENSG00000087299.11	L2HGDH	50237562	50312325	546	-0.562262689
14	ENSG00000100504	ENSG00000100504.16	PYGL	50857890	50944736	642	2.572041729
14	ENSG00000131969	ENSG00000131969.14	ABHD12B	50872159	50904970	429	0.242905929
14	ENSG00000186469	ENSG00000186469.8	GNG2	51826194	51979342	514	-0.190573971
14	ENSG00000180998	ENSG00000180998.11	GPR137C	52553147	52637713	318	-0.628458803
14	ENSG00000100523	ENSG00000100523.14	DDHD1	53036744	53153282	658	-0.311178399
14	ENSG00000126777	ENSG00000126777.17	KTN1	55580209	55701526	553	-0.190833174
14	ENSG00000100644	ENSG00000100644.16	HIF1A	61695512	61748259	476	0.469617901
14	ENSG00000134001	ENSG00000134001.12	EIF2S1	67360265	67386516	159	-0.333585207
14	ENSG00000100650	ENSG00000100650.15	SRSF5	69726899	69772005	446	-0.115310742
14	ENSG00000133958	ENSG00000133958.13	UNC79	93333218	93707876	383	-0.601402143
14	ENSG00000022976	ENSG00000022976.15	ZNF839	102317376	102339229	333	-0.338139239
14	ENSG00000205436	ENSG00000205436.7	EXOC3L4	103100143	103110559	473	-0.272312771
14	ENSG00000166170	ENSG00000166170.9	BAG5	103556543	103562831	518	-0.441580832
14	ENSG00000126214	ENSG00000126214.21	KLC1	103561895	103714104	675	0.517897405
14	ENSG00000256053	ENSG00000256053.7	APOPT1	103562961	103607523	546	0.051092907
14	ENSG00000126215	ENSG00000126215.13	XRCC3	103697608	103715504	636	-0.365178806
14	ENSG00000088808	ENSG00000088808.16	PPP1R13B	103733751	103847590	509	-0.249583888
14	ENSG00000166183	ENSG00000166183.15	ASPG	104085678	104115581	556	2.419528033
14	ENSG00000099814	ENSG00000099814.15	CEP170B	104865279	104896770	690	0.18656449
14	ENSG00000185347	ENSG00000185347.17	C14orf80	105489854	105499575	442	-0.532677302
15	ENSG00000166206	ENSG00000166206.14	GABRB3	26543545	26939539	566	0.171986812
15	ENSG00000261794	ENSG00000261794.1	GOLGA8H	30604125	30614561	308	-0.620252673
15	ENSG00000187951	ENSG00000187951.10	ARHGAP11B	30624493	30772993	546	-0.43959157
15	ENSG00000198690	ENSG00000198690.9	FAN1	30903851	30943108	622	0.594040802
15	ENSG00000166912	ENSG00000166912.16	MTMR10	30938940	30991607	631	0.159027939
15	ENSG00000175344	ENSG00000175344.17	CHRNA7	31923437	32173018	113	-0.525569912
15	ENSG00000166922	ENSG00000166922.8	SCG5	32641675	32697098	430	-0.569680013
15	ENSG00000169857	ENSG00000169857.7	AVEN	33866226	34039176	276	0.259367133
15	ENSG00000140199	ENSG00000140199.11	SLC12A6	34230156	34338060	513	0.528864634
15	ENSG00000140263	ENSG00000140263.13	SORD	45023103	45077185	402	1.268100263
15	ENSG00000074803	ENSG00000074803.17	SLC12A1	48206300	48304078	112	1.869692248
15	ENSG00000128951	ENSG00000128951.13	DUT	48331063	48343373	303	-0.394895558
15	ENSG00000140287	ENSG00000140287.10	HDC	50241946	50266026	373	-0.468203869
15	ENSG00000137869	ENSG00000137869.14	CYP19A1	51208056	51338610	457	0.686996367
15	ENSG00000166415	ENSG00000166415.14	WDR72	53513740	53762878	520	0.033305594
15	ENSG00000205502	ENSG00000205502.3	C2CD4B	62163534	62165283	288	-0.695156402
15	ENSG00000174485	ENSG00000174485.15	DENND4A	65658045	65792293	639	-0.378083234
15	ENSG00000166938	ENSG00000166938.12	DIS3L	66293216	66333898	617	-0.370999129
15	ENSG00000075131	ENSG00000075131.9	TIPIN	66336205	66386746	601	0.110652694
15	ENSG00000169032	ENSG00000169032.9	MAP2K1	66386816	66492312	596	-0.173214116
15	ENSG00000174444	ENSG00000174444.14	RPL4	66498014	66524532	634	-0.120569265
15	ENSG00000174442	ENSG00000174442.11	ZWILCH	66504958	66550128	501	-0.587090736
15	ENSG00000103599	ENSG00000103599.19	IQCH	67254799	67502260	535	-0.480588946
15	ENSG00000166173	ENSG00000166173.10	LARP6	70829129	70854159	467	0.481308665
